"school","schoolLabel","coffeeShop","coffeeShopLabel"
"http://linkedgeodata.org/triplify/way148186975","Ernst-Moritz-Arndt (EMA)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way128879240","Grundschule Sankt Hülfe-Heede","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27770117","Grönenbergschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32917133","Grundschule Eidinghausen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way212746472","Evangelische Grundschule Preußisch Ströhen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way146077511","Wittekind-Gymnasium","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27774536","Grundschule Bünde Mitte","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way310449405","Haupt- und Realschule Bad Essen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way45194378","Gymnasium am Markt","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way34172438","Berufskolleg Luebbecke","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27770294","Heinrich Böll Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way25650343","Berufsbildende Schulen Melle","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way176483081","Regenbogenschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way310449407","Haupt- und Realschule Bad Essen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way259837488","Grundschulgelände im Kleinen Feld","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way151740622","Schule am Geestmoor (Oberschule Rehden)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way25553944","Gymnasium Melle","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way175071621","Gesamtschule Rödinghausen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27770052","Wiehengebirgsschule Melle","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way35081259","Schule I","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way319000826","Grundschule Kirchlengern","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way310449404","Haupt- und Realschule Bad Essen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way228742396","Grundschule Kirchlengern/Häver","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way41447460","August-Griese-Berufskolleg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27770372","Berufsfachschule für Ergotherapie","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way310449406","Haupt- und Realschule Bad Essen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27770225","Grundschule Eicken-Bruche","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way349283142","Erich Kästner-Gesamtschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way147336399","Jahn-Realschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way151740616","Grundschule Rehden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way215274687","Pestalozzischule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way168021298","Auburg Schule (Grundschule Wagenfeld)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way78438026","Freiherr-vom-Stein-Berufskolleg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way38853003","Gymnasium Altbau","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way142160949","Grundschule Nettelstedt","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way38853064","Sporthalle","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27774491","Realschule Bünde Mitte","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way13856178","Schulzentrum Süd","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way38853042","Realschule Süd","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way125439245","Grundschule Altstadt","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way86069551","Grundschule Löhne-Bahnhof","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32917125","Schulzentrum Nord","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way38852998","Gymnasium Neubau","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way118721613","Computerschule Bünde","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way38853041","Aula","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way79403890","Grundschule Rehme-Oberbecksen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way51245284","Grundschule Spradow","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way142522735","Dr.-Kinghorst-Schule (Förderschule)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way215274443","Grundschule Hunnebrock","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way37263720","Krankenpflegeschule des Zweckverbandes Krankenhaus Bad Oeynhausen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way117765950","Grundschule Schnathorst","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way38853001","'Neue Halle'","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way42062763","Dorothea C. Erxleben Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way38853043","'Alte Halle'","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way247325971","Gemeinschaftsgrundschule Nordhemmern","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way168021306","Grundschule Groß Lessen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way89745961","Gymnasium Rahden‎","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32700962","Grundschule an der Bergkante - Standort Oberlübbe","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way50900027","Grundschule Ennigloh","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way34299131","Grundschule Werste","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way137929608","Schule Wittekindshof","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way154484319","Sport- und Schulzentrum","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way52747615","Grundschule Isenstedt","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way91385044","Freiherr vom Stein Realschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27770334","Lindenschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way118719800","Schulzentrum Löhne-Nord","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way35081285","Schule II","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way49710863","Grundschule Volmerdingsen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way89745966","Hauptschule Rahden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way42968821","Musikschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way91387270","Mensa","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way123289599","Benkhauser Grundschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way51240800","Grundschule Dünne-Dorf","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way295515666","Freie Waldorfschule Melle","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27770340","Realschule Buer","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way228742397","Grundschule Quernheim","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way148632591","Graf-Friedrich-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way24765088","Gymnasium Bad Essen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way360154710","Grundschule Bieren","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way220319203","Grundschule Bieren","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way84100960","Gundschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way263114370","Grundschule Gehlenbeck","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way121549673","Oberschule Varrel","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way48795444","mehr...Freie Evangelische Schule Minden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way161362558","Grundschule Drebber","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way148632628","Mühlenkampschule Grundschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way45083159","Grundschule Rödinghausen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way97214130","Grundschule Gehlenbeck","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way144867124","Gymnasium Bad Essen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32822796","Freie Waldorfschule Minden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way121549651","Grundschule Lemförde","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way123217766","Grundschule Stift Quernheim","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way111613284","Gesamtschule Hille","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way148632577","BBZ Diepholz","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way30392395","Grundschule Barenburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way148632640","Von-Sanden-Oberschule Lemförde","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way273538695","Stemweder-Berg-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way166147341","Grundschule Hille","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way200747891","Grundschule Erich Kästner","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way45235034","Grundschule Friedewalde","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way148632600","Jahnschule Diepholz (Hauptschule)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way158686406","Grundschule Kirchdorf","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way360376683","Grundschule Börninghausen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way220747642","Ev. Grundschule Ostkilver","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way96861202","Astrid Lindgren Grundschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way45602802","Erich Gutenberg Berufskolleg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way41109578","Grundschule Oppenwehe","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way104237180","Hundeschule - Verein für deutsche Schäferhunde","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way124184169","Grundschule Büttendorf","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way83885789","Grundschule Gohfeld","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way263843179","Hauptschule Preußisch Oldendorf","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way221499325","Grundschule Bruchmühlen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way119775235","Grundschule Mellbergen-Wittel","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way34281740","Grundschule Dehme","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way93909563","Grundschule Halstern","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way85137831","Oberschule Wagenfeld","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way119775234","Goethe Realschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way89624719","Grundschule Wetschen","http://linkedgeodata.org/triplify/way343243979","Arko"
